landslide_category,landslide_trigger,landslide_size,longitude,latitude,landslide_region,landslide_trigger_encoded,landslide_category_encoded,landslide_size_encoded,landslide_region_encoded
no_landslide,none,none,76.32163894013702,35.6193702729696,Forest Areas,1,1,1,6
no_landslide,none,none,84.09148337985988,22.21883550533974,Flat Terrain,1,1,1,4
no_landslide,none,none,79.2895670274686,10.839351783460078,Plains,1,1,1,3
no_landslide,none,none,92.23914470445195,29.975600519347942,Desert Regions,1,1,1,2
no_landslide,none,none,83.91464481118528,21.767519225100664,Forest Areas,1,1,1,6
no_landslide,none,none,74.73228081369497,25.676937215955,Flat Terrain,1,1,1,4
no_landslide,none,none,86.61072166398048,18.578063456348062,Urban Areas,1,1,1,5
no_landslide,none,none,93.58290146282688,27.67460309332141,Plains,1,1,1,3
no_landslide,none,none,87.1444804436098,13.170992150887873,Urban Areas,1,1,1,5
no_landslide,none,none,93.06985292661294,8.728390998403183,Stable Region,1,1,1,1
no_landslide,none,none,81.78062574199164,15.343973914298227,Urban Areas,1,1,1,5
no_landslide,none,none,82.8181432794024,32.66887079298179,Forest Areas,1,1,1,6
no_landslide,none,none,79.1282495449342,21.771589284755706,Hilly Terrain,1,1,1,7
no_landslide,none,none,89.1021805322599,20.32390378680862,Stable Region,1,1,1,1
no_landslide,none,none,89.00783914273023,27.35715808562113,Desert Regions,1,1,1,2
no_landslide,none,none,93.4398202265728,12.347182846622346,Desert Regions,1,1,1,2
no_landslide,none,none,72.62258826011687,30.823603391787948,Stable Region,1,1,1,1
no_landslide,none,none,97.87860826137633,25.004100067127517,Desert Regions,1,1,1,2
no_landslide,none,none,84.61765058170232,31.32641374228546,Urban Areas,1,1,1,5
no_landslide,none,none,86.06302957172286,8.943505244049142,Forest Areas,1,1,1,6
no_landslide,none,none,83.41606178260832,33.20714743000483,Urban Areas,1,1,1,5
no_landslide,none,none,74.57871800977662,15.631233863837606,Hilly Terrain,1,1,1,7
no_landslide,none,none,82.75900774266239,18.67003871048643,Plains,1,1,1,3
no_landslide,none,none,81.68787718640698,26.24221513741667,Urban Areas,1,1,1,5
no_landslide,none,none,88.64126043798824,10.318585710850847,Plains,1,1,1,3
no_landslide,none,none,81.48249012906626,17.215749785947658,Plains,1,1,1,3
no_landslide,none,none,84.3965070464418,13.907258976366169,Urban Areas,1,1,1,5
no_landslide,none,none,89.60124356139272,31.446669001230056,Plains,1,1,1,3
no_landslide,none,none,79.00366701522353,22.116230769061413,Stable Region,1,1,1,1
no_landslide,none,none,93.13057737767605,16.928483814438678,Hilly Terrain,1,1,1,7
no_landslide,none,none,87.13258687086069,16.192207898438394,Urban Areas,1,1,1,5
no_landslide,none,none,81.01360504359783,28.558140459256066,Urban Areas,1,1,1,5
no_landslide,none,none,95.56959902766873,26.36934430613126,Desert Regions,1,1,1,2
no_landslide,none,none,80.66777843227477,22.99789707699879,Stable Region,1,1,1,1
no_landslide,none,none,86.50470583205221,33.13476735258035,Flat Terrain,1,1,1,4
no_landslide,none,none,94.99772673437775,23.290992885242687,Hilly Terrain,1,1,1,7
no_landslide,none,none,97.41262252348136,7.6324427388211085,Stable Region,1,1,1,1
no_landslide,none,none,86.21383447705956,15.763347127382989,Forest Areas,1,1,1,6
no_landslide,none,none,73.51672266253223,15.975605440915215,Desert Regions,1,1,1,2
no_landslide,none,none,84.47636555148797,27.190578783784808,Desert Regions,1,1,1,2
no_landslide,none,none,76.07890389428051,30.08093214971646,Forest Areas,1,1,1,6
no_landslide,none,none,91.59402752328398,33.00900746767295,Forest Areas,1,1,1,6
no_landslide,none,none,97.59610516300674,12.392254584723698,Hilly Terrain,1,1,1,7
no_landslide,none,none,88.96923212991814,8.632382790343794,Hilly Terrain,1,1,1,7
no_landslide,none,none,75.95916973395451,25.66554501961057,Flat Terrain,1,1,1,4
no_landslide,none,none,78.49165651749762,11.273745656730059,Plains,1,1,1,3
no_landslide,none,none,74.67029352463581,35.083297332177615,Plains,1,1,1,3
no_landslide,none,none,95.36688204494698,31.79095889259208,Stable Region,1,1,1,1
no_landslide,none,none,81.10021219926439,28.118990754652295,Urban Areas,1,1,1,5
no_landslide,none,none,92.41574891575243,33.90218402386389,Flat Terrain,1,1,1,4
no_landslide,none,none,96.45468218097777,8.71503193026595,Urban Areas,1,1,1,5
no_landslide,none,none,88.56866133721734,7.515885194103032,Stable Region,1,1,1,1
no_landslide,none,none,85.05905090554967,14.645137575319737,Forest Areas,1,1,1,6
no_landslide,none,none,91.68032587929521,9.719806320816947,Plains,1,1,1,3
no_landslide,none,none,75.27438949449898,34.08112534584517,Urban Areas,1,1,1,5
no_landslide,none,none,75.63268626605725,26.6707422568783,Flat Terrain,1,1,1,4
no_landslide,none,none,94.9984323942573,13.137489216411787,Urban Areas,1,1,1,5
no_landslide,none,none,95.03429953757419,8.718772794181834,Hilly Terrain,1,1,1,7
no_landslide,none,none,83.77127504464332,10.760892728248827,Flat Terrain,1,1,1,4
no_landslide,none,none,76.37873799446773,24.945577842050113,Urban Areas,1,1,1,5
no_landslide,none,none,79.71843207393434,21.875614425729673,Desert Regions,1,1,1,2
no_landslide,none,none,72.58293459972323,18.045211003065653,Hilly Terrain,1,1,1,7
no_landslide,none,none,97.18170281545952,28.103217962343827,Desert Regions,1,1,1,2
no_landslide,none,none,87.2477020760221,16.485776269671774,Plains,1,1,1,3
no_landslide,none,none,91.41253722923939,15.783328855736436,Urban Areas,1,1,1,5
